# Region type : patch sphere
#      Faces  : 264
#      Area   : 1.243039730e-01
#           Time	areaAverage(p)	areaAverage(U)
       0.0007575	1.013294873e+05	(-2.972697608e-19 2.038938367e-19 -2.402007809e-19)
         0.00076	1.013294936e+05	(-2.269982558e-19 -4.325956441e-19 2.163510580e-19)
       0.0007625	1.013294999e+05	(-7.921515116e-20 7.634040777e-20 -2.095368515e-19)
        0.000765	1.013295061e+05	(4.220549183e-19 1.640733171e-19 6.814206552e-20)
       0.0007675	1.013295123e+05	(-1.077496411e-19 8.358050224e-20 -3.066392948e-20)
         0.00077	1.013295184e+05	(-3.228230354e-19 4.299338446e-19 9.199178845e-20)
       0.0007725	1.013295244e+05	(-4.842345531e-19 1.619438776e-19 1.448018892e-19)
        0.000775	1.013295304e+05	(5.144725947e-19 -1.890942318e-19 -5.263974561e-19)
       0.0007775	1.013295363e+05	(-3.709483692e-19 -1.765305385e-19 -3.918168767e-20)
         0.00078	1.013295422e+05	(-1.074941084e-18 -3.694577615e-20 1.260628212e-19)
       0.0007825	1.013295480e+05	(1.004669578e-18 3.332572892e-20 1.362841310e-19)
        0.000785	1.013295538e+05	(-2.031485328e-19 1.169062312e-19 -4.769944586e-20)
       0.0007875	1.013295595e+05	(-2.095368515e-19 -1.352194113e-20 -2.640505039e-19)
         0.00079	1.013295652e+05	(4.557000631e-20 4.424975380e-19 -1.158415114e-19)
       0.0007925	1.013295708e+05	(1.068978653e-19 3.085557904e-19 -2.044261966e-20)
        0.000795	1.013295764e+05	(-7.491368328e-19 1.393718184e-19 -3.577458440e-20)
       0.0007975	1.013295820e+05	(-3.411362155e-19 1.333029157e-19 -1.056202016e-19)
          0.0008	1.013295876e+05	(-3.049357432e-19 -1.030648741e-19 -6.473496224e-20)
       0.0008025	1.013295931e+05	(6.801429914e-19 -4.652825411e-20 1.703551638e-19)
        0.000805	1.013295986e+05	(9.582477963e-20 -4.544223994e-19 8.006692698e-20)
       0.0008075	1.013296040e+05	(-3.321925694e-19 -4.278044051e-19 6.814206552e-21)
         0.00081	1.013296095e+05	(1.507643200e-19 1.774887863e-19 9.539889172e-20)
       0.0008125	1.013296149e+05	(6.401095280e-19 2.172028338e-19 -4.258879095e-20)
        0.000815	1.013296203e+05	(-1.741881550e-19 -7.974751105e-20 4.599589422e-19)
       0.0008175	1.013296257e+05	(-1.567267507e-19 2.003802614e-19 9.199178845e-20)
         0.00082	1.013296310e+05	(3.841508944e-19 5.632367603e-20 3.594493956e-19)
       0.0008225	1.013296364e+05	(-2.627728402e-19 -2.675640791e-19 1.754658187e-19)
        0.000825	1.013296417e+05	(4.620883818e-19 -9.582477963e-21 7.495627207e-20)
       0.0008275	1.013296471e+05	(2.282759195e-19 -1.264887091e-19 -1.430983376e-19)
         0.00083	1.013296524e+05	(-5.093619397e-19 2.901361383e-19 -4.769944586e-20)
       0.0008325	1.013296577e+05	(7.355084197e-19 3.966081157e-19 -1.022130983e-19)
        0.000835	1.013296631e+05	(3.598752835e-19 -1.301087563e-19 3.287854661e-19)
       0.0008375	1.013296684e+05	(-5.787816690e-19 5.246939045e-19 1.703551638e-21)
         0.00084	1.013296737e+05	(-4.016122986e-19 -5.473724357e-19 5.110654914e-20)
       0.0008425	1.013296791e+05	(-1.584303023e-19 -1.446954172e-19 1.737622671e-19)
        0.000845	1.013296845e+05	(3.871321097e-19 1.287246206e-19 1.022130983e-20)
       0.0008475	1.013296898e+05	(3.977793075e-19 2.559586336e-19 7.325272043e-20)
         0.00085	1.013296952e+05	(1.354323552e-19 -1.391588744e-19 9.710244336e-20)
       0.0008525	1.013297006e+05	(-4.782721223e-19 -3.177123805e-19 -2.316830228e-19)
        0.000855	1.013297060e+05	(5.425811967e-19 -7.144269682e-20 -1.533196474e-20)
       0.0008575	1.013297115e+05	(-4.471823050e-20 -1.063655054e-19 -1.482089925e-19)
         0.00086	1.013297169e+05	(-3.960757558e-20 -1.509772639e-19 4.258879095e-19)
       0.0008625	1.013297224e+05	(8.517758190e-21 2.448855480e-20 1.703551638e-21)
        0.000865	1.013297279e+05	(-8.453875003e-19 3.274013304e-19 -2.248688162e-19)
       0.0008675	1.013297335e+05	(-1.827059132e-19 8.592288574e-20 -2.180546097e-19)
         0.00087	1.013297391e+05	(1.541714232e-19 6.175374688e-20 1.805764736e-19)
       0.0008725	1.013297447e+05	(-2.495703150e-19 -1.753593467e-19 -1.771693703e-19)
        0.000875	1.013297503e+05	(1.780211462e-19 8.911704506e-20 -3.015286399e-19)
       0.0008775	1.013297560e+05	(-3.526351891e-19 1.654574528e-19 1.669480605e-19)
         0.00088	1.013297617e+05	(1.238056153e-18 2.235911525e-21 1.090273048e-19)
       0.0008825	1.013297675e+05	(-3.977793075e-19 3.512510533e-19 -3.032321916e-19)
        0.000885	1.013297733e+05	(-1.660962847e-19 1.907977834e-19 4.395163226e-19)
       0.0008875	1.013297791e+05	(5.685603592e-19 4.652825411e-20 6.473496224e-20)
         0.00089	1.013297850e+05	(-9.752833127e-20 3.755266642e-19 7.154916879e-20)
       0.0008925	1.013297909e+05	(-7.022891627e-19 7.996045501e-20 1.873906802e-20)
        0.000895	1.013297969e+05	(-2.163510580e-19 4.624077977e-19 -1.430983376e-19)
       0.0008975	1.013298029e+05	(-1.052369024e-18 -2.070879960e-19 -1.499125441e-19)
          0.0009	1.013298090e+05	(-8.858468517e-19 -1.774887863e-19 3.850026702e-19)
       0.0009025	1.013298151e+05	(4.258879095e-19 -1.980378779e-19 -1.192486147e-20)
        0.000905	1.013298213e+05	(-2.589398490e-19 8.602935772e-20 1.703551638e-21)
       0.0009075	1.013298275e+05	(4.599589422e-20 3.117499497e-19 -1.993155416e-19)
         0.00091	1.013298338e+05	(4.190737029e-19 6.597003718e-19 -1.550231991e-19)
       0.0009125	1.013298402e+05	(-7.474332811e-19 -8.453875003e-20 -6.473496224e-20)
        0.000915	1.013298466e+05	(7.154916879e-20 6.473496224e-20 -1.499125441e-19)
       0.0009175	1.013298530e+05	(2.853448994e-20 7.565898712e-19 -5.281010078e-20)
         0.00092	1.013298595e+05	(2.704388225e-19 -7.048444902e-20 -3.066392948e-20)
       0.0009225	1.013298661e+05	(-5.400258692e-19 -3.174994365e-19 3.373032243e-19)
        0.000925	1.013298727e+05	(-4.761426828e-19 -5.251197924e-19 -3.253783628e-19)
       0.0009275	1.013298794e+05	(4.344056677e-20 4.124724403e-19 -6.814206552e-20)
         0.00093	1.013298861e+05	(-2.849190114e-19 9.944482686e-20 -2.708647104e-19)
       0.0009325	1.013298929e+05	(-5.166020342e-19 2.272111997e-19 -3.918168767e-19)
        0.000935	1.013298998e+05	(-4.701802521e-19 -3.134535014e-19 1.226557179e-19)
       0.0009375	1.013299067e+05	(-3.713742571e-19 -3.988440272e-19 9.539889172e-20)
         0.00094	1.013299137e+05	(-4.684767004e-20 -1.807894176e-19 3.236748112e-19)
       0.0009425	1.013299207e+05	(1.192486147e-20 8.283519839e-20 7.154916879e-20)
        0.000945	1.013299278e+05	(-2.248688162e-19 3.996958031e-19 -8.688113353e-20)
       0.0009475	1.013299349e+05	(-4.782721223e-19 -1.083884730e-19 1.022130983e-19)
         0.00095	1.013299421e+05	(7.372119713e-19 6.535249971e-19 -2.214617129e-20)
       0.0009525	1.013299494e+05	(-7.921515116e-20 4.488858566e-19 -2.061297482e-19)
        0.000955	1.013299567e+05	(1.422465618e-19 1.416077299e-19 -9.028823681e-20)
       0.0009575	1.013299641e+05	(-8.756255419e-19 2.478667633e-19 7.495627207e-20)
         0.00096	1.013299715e+05	(-4.344056677e-20 -1.279793168e-19 -2.333865744e-19)
       0.0009625	1.013299790e+05	(3.483763100e-19 1.411818420e-19 1.550231991e-19)
        0.000965	1.013299865e+05	(6.503308378e-19 2.851319554e-19 -8.347403026e-20)
       0.0009675	1.013299941e+05	(-2.227393767e-19 4.876416564e-20 3.066392948e-20)
         0.00097	1.013300017e+05	(-1.477831046e-18 -1.158415114e-19 9.028823681e-20)
       0.0009725	1.013300094e+05	(6.771617761e-20 -4.024640745e-20 -1.839835769e-19)
        0.000975	1.013300172e+05	(-2.086850756e-19 2.316830228e-19 5.110654914e-21)
       0.0009775	1.013300249e+05	(3.539128528e-19 1.364970750e-19 3.458209825e-19)
         0.00098	1.013300328e+05	(-1.520419837e-19 2.340254063e-19 1.260628212e-19)
       0.0009825	1.013300406e+05	(1.622632935e-19 -2.996121443e-19 -5.110654914e-21)
        0.000985	1.013300485e+05	(1.209521663e-19 -3.279336903e-20 -6.984561716e-20)
       0.0009875	1.013300565e+05	(-5.672826954e-19 3.317666815e-19 -3.066392948e-20)
         0.00099	1.013300645e+05	(4.344056677e-19 -2.461632117e-19 1.720587154e-19)
       0.0009925	1.013300725e+05	(7.171952396e-19 -4.069358975e-19 2.231652646e-19)
        0.000995	1.013300806e+05	(1.192486147e-20 3.509316374e-19 -6.200927962e-19)
       0.0009975	1.013300887e+05	(-6.141303655e-19 -6.064643831e-19 2.061297482e-19)
           0.001	1.013300968e+05	(-4.173701513e-20 -5.219256331e-19 -1.158415114e-19)
       0.0010025	1.013301049e+05	(-6.154080292e-19 4.684767004e-21 4.071488415e-19)
        0.001005	1.013301131e+05	(4.953076387e-19 -4.578295027e-20 2.384972293e-19)
       0.0010075	1.013301213e+05	(2.555327457e-21 2.169898899e-19 -3.219712596e-19)
         0.00101	1.013301295e+05	(3.547646286e-19 3.383679441e-19 -1.413947859e-19)
       0.0010125	1.013301378e+05	(-4.965853025e-19 3.933074844e-19 -2.214617129e-19)
        0.001015	1.013301460e+05	(8.002433819e-19 -7.580804789e-20 2.333865744e-19)
       0.0010175	1.013301543e+05	(-3.351737848e-19 -2.299794711e-19 -1.192486147e-20)
         0.00102	1.013301626e+05	(5.370446539e-19 7.708571162e-20 -1.601338540e-19)
       0.0010225	1.013301709e+05	(-3.079169586e-19 1.577914705e-19 -2.163510580e-19)
        0.001025	1.013301792e+05	(5.677085833e-19 7.112328088e-20 4.855122168e-19)
       0.0010275	1.013301875e+05	(-4.671990367e-19 2.519126985e-19 3.338961210e-19)
         0.00103	1.013301958e+05	(3.266560266e-19 2.448855480e-19 -1.379876827e-19)
       0.0010325	1.013302041e+05	(-5.246939045e-19 2.172028338e-19 -3.935204284e-19)
        0.001035	1.013302124e+05	(1.307475882e-18 -1.134991279e-19 -4.940299750e-20)
       0.0010375	1.013302207e+05	(2.103886273e-19 4.410069303e-19 -5.621720405e-20)
         0.00104	1.013302290e+05	(-9.995589236e-19 -1.166932872e-19 -3.151570530e-19)
       0.0010425	1.013302373e+05	(5.170279221e-19 2.942885455e-19 2.759753653e-19)
        0.001045	1.013302455e+05	(5.442847483e-19 1.867518483e-19 2.214617129e-20)
       0.0010475	1.013302538e+05	(5.587649372e-19 6.345729851e-20 4.395163226e-19)
         0.00105	1.013302620e+05	(1.053220800e-18 -3.705224813e-20 4.514411841e-19)
       0.0010525	1.013302702e+05	(2.116662910e-19 6.856795343e-20 -3.066392948e-20)
        0.001055	1.013302784e+05	(3.709483692e-19 8.794585331e-20 1.124344081e-19)
       0.0010575	1.013302865e+05	(-5.617461526e-19 -1.737622671e-19 -2.674576072e-19)
         0.00106	1.013302947e+05	(-7.082515935e-19 -2.431819963e-19 -4.207772546e-19)
       0.0010625	1.013303027e+05	(1.162673993e-19 4.152407117e-20 2.316830228e-19)
        0.001065	1.013303108e+05	(1.077496411e-19 -2.981215366e-21 -2.844931235e-19)
       0.0010675	1.013303188e+05	(7.069739297e-19 4.642178213e-20 3.560422923e-19)
         0.00107	1.013303267e+05	(-4.258879095e-22 3.364514485e-19 -1.686516122e-19)
       0.0010725	1.013303347e+05	(5.587649372e-19 -1.392653464e-19 1.516160958e-19)
        0.001075	1.013303425e+05	(1.117955762e-18 5.962430733e-21 2.742718137e-19)
       0.0010775	1.013303503e+05	(9.514335898e-19 -5.515248428e-20 2.725682621e-20)
         0.00108	1.013303581e+05	(3.232489233e-19 -2.065556361e-20 -1.311734761e-19)
       0.0010825	1.013303658e+05	(-4.565518390e-19 1.213780542e-20 8.006692698e-20)
        0.001085	1.013303735e+05	(-7.568028152e-19 -5.962430733e-21 2.384972293e-20)
       0.0010875	1.013303810e+05	(-5.762263415e-19 5.813369964e-20 3.236748112e-20)
         0.00109	1.013303886e+05	(8.556088102e-19 -3.673283219e-19 -2.214617129e-20)
       0.0010925	1.013303960e+05	(-3.705224813e-19 4.765685707e-19 -3.509316374e-19)
        0.001095	1.013304034e+05	(-3.620047231e-20 -3.541257967e-19 -9.880599500e-20)
       0.0010975	1.013304107e+05	(1.827059132e-19 -2.476538194e-19 -4.344056677e-19)
          0.0011	1.013304180e+05	(2.921591059e-19 -1.443760013e-19 -9.199178845e-20)
       0.0011025	1.013304251e+05	(2.993992004e-19 -1.605597419e-19 -7.001597232e-19)
        0.001105	1.013304322e+05	(-9.735797611e-19 2.065556361e-19 2.896037784e-20)
       0.0011075	1.013304392e+05	(6.741805607e-19 9.092706867e-20 -3.747813603e-20)
         0.00111	1.013304462e+05	(-9.126777900e-19 -7.091033693e-20 -9.028823681e-20)
       0.0011125	1.013304530e+05	(-1.379876827e-19 6.558673806e-20 -2.589398490e-19)
        0.001115	1.013304598e+05	(-8.769032056e-19 -1.707810517e-19 -2.555327457e-20)
       0.0011175	1.013304664e+05	(3.245265870e-19 -2.580880731e-19 1.005095466e-19)
         0.00112	1.013304730e+05	(-9.050118077e-19 -1.675868924e-19 -5.212868012e-19)
       0.0011225	1.013304795e+05	(-2.304053590e-19 -1.064719774e-19 -4.088523931e-19)
        0.001125	1.013304859e+05	(-7.972621666e-19 2.218876008e-19 -3.390067759e-19)
       0.0011275	1.013304922e+05	(-8.432580608e-20 3.194159321e-21 2.384972293e-19)
         0.00113	1.013304984e+05	(-5.783557811e-19 -2.534033061e-20 4.275914611e-19)
       0.0011325	1.013305045e+05	(4.518670720e-19 -5.163890902e-19 -1.601338540e-19)
        0.001135	1.013305105e+05	(3.632823868e-19 -1.037037060e-19 5.281010078e-20)
       0.0011375	1.013305164e+05	(3.909651009e-19 -2.127310108e-19 -1.482089925e-19)
         0.00114	1.013305222e+05	(3.019545278e-19 -4.090653371e-19 1.328770278e-19)
       0.0011425	1.013305279e+05	(8.594418013e-19 3.368773364e-19 1.635409572e-19)
        0.001145	1.013305335e+05	(5.745227899e-19 -3.886227174e-19 2.146475064e-19)
       0.0011475	1.013305390e+05	(8.943646099e-21 1.982508219e-19 7.495627207e-20)
         0.00115	1.013305443e+05	(-7.717088920e-19 -1.166932872e-19 -4.122594964e-19)
       0.0011525	1.013305496e+05	(-4.595330543e-19 -1.818541373e-19 -8.006692698e-20)
        0.001155	1.013305547e+05	(2.461632117e-19 4.424975380e-19 -1.192486147e-20)
       0.0011575	1.013305598e+05	(-3.143052772e-19 6.878089738e-20 -5.110654914e-20)
         0.00116	1.013305647e+05	(6.562932685e-19 -1.341546915e-19 -1.192486147e-19)
       0.0011625	1.013305695e+05	(5.924100821e-19 -4.258879095e-22 8.006692698e-20)
        0.001165	1.013305742e+05	(1.138398382e-18 3.275078024e-19 3.509316374e-19)
       0.0011675	1.013305788e+05	(-3.228230354e-19 -1.526808155e-19 2.555327457e-20)
         0.00117	1.013305833e+05	(2.883261147e-19 8.730702144e-21 2.316830228e-19)
       0.0011725	1.013305877e+05	(5.749486778e-20 -1.522549276e-19 -2.691611588e-19)
        0.001175	1.013305919e+05	(-3.709483692e-19 -1.959084384e-19 -4.275914611e-19)
       0.0011775	1.013305961e+05	(9.476005986e-19 -2.186934415e-19 4.258879095e-20)
         0.00118	1.013306001e+05	(-2.555327457e-20 4.216290304e-20 -4.020381866e-19)
       0.0011825	1.013306040e+05	(1.367100189e-19 3.151570530e-19 3.151570530e-19)
        0.001185	1.013306078e+05	(5.843182118e-19 4.071488415e-19 7.052703781e-19)
       0.0011875	1.013306115e+05	(-1.062590334e-18 2.646893357e-19 -1.328770278e-19)
         0.00119	1.013306150e+05	(1.690775001e-19 -9.582477963e-21 3.475245341e-19)
       0.0011925	1.013306185e+05	(-2.610692885e-19 -8.091870280e-21 3.935204284e-19)
        0.001195	1.013306218e+05	(8.781808694e-19 4.365351072e-20 1.430983376e-19)
       0.0011975	1.013306250e+05	(1.106456789e-18 -3.015286399e-19 -5.621720405e-20)
          0.0012	1.013306281e+05	(-4.118336085e-19 9.369534009e-21 -4.497376324e-19)
       0.0012025	1.013306311e+05	(1.151175019e-18 -9.901893895e-20 -9.539889172e-20)
        0.001205	1.013306340e+05	(1.695033880e-19 1.528937595e-19 2.674576072e-19)
       0.0012075	1.013306368e+05	(-2.981215366e-21 -2.795954126e-19 -4.378127709e-19)
         0.00121	1.013306394e+05	(2.870484510e-19 4.024640745e-20 -2.555327457e-19)
       0.0012125	1.013306420e+05	(-5.344893264e-19 -1.448018892e-20 4.224808062e-19)
        0.001215	1.013306444e+05	(2.257205920e-20 2.423302205e-19 -3.066392948e-19)
       0.0012175	1.013306467e+05	(-9.373792888e-19 1.718457715e-19 -4.821051135e-19)
         0.00122	1.013306489e+05	(-6.882348617e-19 -1.810023615e-19 -4.650695972e-19)
       0.0012225	1.013306510e+05	(4.872157684e-19 1.807894176e-19 -1.703551638e-19)
        0.001225	1.013306530e+05	(1.980378779e-19 2.640505039e-20 1.277663728e-19)
       0.0012275	1.013306549e+05	(2.653281676e-19 1.367100189e-19 -9.369534009e-20)
         0.00123	1.013306567e+05	(-1.643927331e-19 9.603772359e-20 4.395163226e-19)
       0.0012325	1.013306583e+05	(2.725682621e-19 1.232945498e-19 -5.110654914e-20)
        0.001235	1.013306599e+05	(-1.528937595e-19 1.952696065e-19 -1.601338540e-19)
       0.0012375	1.013306614e+05	(1.443760013e-19 1.324511398e-19 -6.456460708e-19)
         0.00124	1.013306627e+05	(-1.256795221e-18 -1.286181487e-19 -4.650695972e-19)
       0.0012425	1.013306640e+05	(-1.746140429e-19 2.815119082e-19 -3.066392948e-19)
        0.001245	1.013306651e+05	(-1.439501134e-19 -7.154916879e-20 1.993155416e-19)
       0.0012475	1.013306662e+05	(5.004182936e-19 1.973990460e-19 6.303141060e-20)
         0.00125	1.013306672e+05	(4.667731488e-19 1.245722135e-19 -1.090273048e-19)
       0.0012525	1.013306680e+05	(-3.543387407e-19 8.262225444e-20 5.621720405e-20)
        0.001255	1.013306688e+05	(-1.426724497e-19 -2.981215366e-20 9.028823681e-20)
       0.0012575	1.013306695e+05	(-2.103886273e-19 8.326108630e-20 1.124344081e-19)
         0.00126	1.013306701e+05	(5.723933503e-19 1.733363792e-19 4.020381866e-19)
       0.0012625	1.013306706e+05	(2.465890996e-19 -2.704388225e-20 1.720587154e-19)
        0.001265	1.013306710e+05	(-9.970035961e-19 2.749106456e-19 -4.207772546e-19)
       0.0012675	1.013306713e+05	(4.859381047e-19 -4.578295027e-20 6.269070028e-19)
         0.00127	1.013306715e+05	(1.567267507e-19 2.414784447e-19 1.056202016e-19)
       0.0012725	1.013306717e+05	(-1.856871285e-19 8.389991817e-20 -2.146475064e-19)
        0.001275	1.013306717e+05	(4.122594964e-19 1.935660549e-19 1.005095466e-19)
       0.0012775	1.013306717e+05	(7.998174940e-19 -4.258879095e-20 2.265723678e-19)
         0.00128	1.013306716e+05	(-3.807437911e-19 -9.901893895e-20 -1.788729220e-19)
       0.0012825	1.013306714e+05	(3.977793075e-19 -1.820670813e-19 4.207772546e-19)
        0.001285	1.013306712e+05	(-4.429234259e-20 -3.130276135e-20 2.282759195e-19)
       0.0012875	1.013306709e+05	(-2.444596600e-19 1.782340901e-19 2.095368515e-19)
         0.00129	1.013306705e+05	(5.008441816e-19 1.905848395e-19 1.022130983e-20)
       0.0012925	1.013306700e+05	(-5.127690430e-19 1.209521663e-19 -3.338961210e-19)
        0.001295	1.013306695e+05	(-7.751159953e-20 5.557837219e-20 1.890942318e-19)
       0.0012975	1.013306689e+05	(1.175450630e-19 -4.557000631e-20 -6.814206552e-19)
          0.0013	1.013306682e+05	(-2.546809699e-19 3.066392948e-19 5.621720405e-20)
       0.0013025	1.013306675e+05	(-4.071488415e-19 1.083884730e-19 -2.146475064e-19)
        0.001305	1.013306667e+05	(-2.913073301e-19 1.098790806e-19 -1.720587154e-19)
       0.0013075	1.013306658e+05	(-6.337212093e-19 -1.386265145e-19 1.618374056e-19)
         0.00131	1.013306649e+05	(2.725682621e-20 -2.583010171e-19 2.810860203e-19)
       0.0013125	1.013306639e+05	(-5.425811967e-19 2.172028338e-19 1.362841310e-19)
        0.001315	1.013306629e+05	(-6.013537282e-19 -6.175374688e-21 -4.241843578e-19)
       0.0013175	1.013306618e+05	(-8.858468517e-19 -9.774127523e-20 -3.355996727e-19)
         0.00132	1.013306607e+05	(-1.107308565e-19 7.857631930e-20 3.884097734e-19)
       0.0013225	1.013306595e+05	(7.640429096e-19 -1.724846033e-19 1.396912343e-19)
        0.001325	1.013306583e+05	(-1.107308565e-20 6.175374688e-20 1.976119900e-19)
       0.0013275	1.013306570e+05	(-5.962430733e-19 4.855122168e-20 1.396912343e-19)
         0.00133	1.013306557e+05	(-6.464978466e-19 3.017415839e-19 8.858468517e-20)
       0.0013325	1.013306544e+05	(-5.596167131e-19 1.905848395e-19 -2.674576072e-19)
